transaction_id,order_date,product_name,category,region,customer_segment,quantity,unit_price,unit_variable_cost
3691,2025-10-11,Blender,Home,North America,Online,1,159.73,97.49
3692,2025-11-10,Phone,Electronics,Asia,Retail,4,599.23,345.56
3693,2025-05-23,Jacket,Clothing,Asia,Wholesale,1,186.9,94.83
3694,2024-06-12,Watch,Accessories,North America,Wholesale,1,249.87,78.99
3695,2024-10-29,Blender,Home,North America,Retail,1,156.34,87.8
3696,2025-08-17,Watch,Accessories,Europe,Wholesale,4,251.34,85.43
3697,2023-04-11,Phone,Electronics,Asia,Retail,4,656.52,359.5
3698,2023-05-01,Phone,Electronics,Europe,Wholesale,2,599.26,336.77
3699,2024-11-23,Bike,Sports,Europe,Wholesale,1,539.7,287.5
3700,2023-11-06,Watch,Accessories,Asia,Wholesale,3,230.02,84.19
3701,2025-03-10,Watch,Accessories,Asia,Online,2,226.22,87.82
3702,2024-11-17,Phone,Electronics,North America,Retail,3,578.95,358.59
3703,2023-01-15,Bike,Sports,Europe,Retail,2,451.76,303.16
3704,2025-10-28,Jacket,Clothing,North America,Online,4,198.01,105.51
3705,2024-02-26,Jacket,Clothing,North America,Wholesale,4,203.85,102.65
3706,2023-02-20,Blender,Home,North America,Retail,3,140.64,84.94
3707,2024-10-18,Bike,Sports,Europe,Retail,3,473.82,303.37
3708,2025-03-09,Bike,Sports,North America,Online,1,452.98,329.11
3709,2023-08-11,Blender,Home,Asia,Wholesale,1,151.23,86.7
3710,2025-05-31,Bike,Sports,North America,Wholesale,2,486.15,307.96
3711,2024-02-21,Jacket,Clothing,Asia,Online,1,198.7,103.45
3712,2024-08-28,Blender,Home,Asia,Retail,2,150.95,85.23
3713,2024-01-30,Bike,Sports,Asia,Wholesale,1,473.23,272.92
3714,2023-09-20,Shoes,Clothing,North America,Retail,4,127.14,58.2
3715,2023-04-02,Blender,Home,Europe,Retail,4,156.03,81.79
3716,2023-03-24,Bike,Sports,Asia,Retail,1,480.6,293.54
3717,2024-10-28,Watch,Accessories,North America,Wholesale,3,235.16,74.29
3718,2024-07-31,Blender,Home,Asia,Online,3,163.64,93.89
3719,2024-06-02,Jacket,Clothing,Europe,Online,2,219.78,105.47
3720,2024-12-09,Laptop,Electronics,Asia,Wholesale,3,824.63,512.03
3721,2024-01-03,Watch,Accessories,Europe,Wholesale,2,233.97,75.38
3722,2024-05-12,Bike,Sports,Asia,Online,1,456.3,326.79
3723,2023-08-31,Phone,Electronics,Europe,Wholesale,3,639.07,336.86
3724,2025-10-11,Phone,Electronics,Europe,Retail,3,558.61,316.07
3725,2025-12-03,Bike,Sports,Europe,Retail,1,468.61,277.47
3726,2024-02-16,Blender,Home,Europe,Wholesale,3,141.51,82.92
3727,2023-02-05,Laptop,Electronics,North America,Wholesale,3,874.09,489.55
3728,2025-08-14,Bike,Sports,North America,Retail,3,475.94,275.16
3729,2025-06-14,Phone,Electronics,North America,Retail,3,560.89,327.24
3730,2024-10-12,Phone,Electronics,Asia,Retail,3,650.42,343.35
3731,2025-06-12,Watch,Accessories,North America,Wholesale,1,238.46,84.07
3732,2024-06-01,Phone,Electronics,Europe,Online,3,648.08,362.89
3733,2024-03-01,Bike,Sports,Asia,Wholesale,4,459.2,304.52
3734,2024-03-07,Jacket,Clothing,North America,Wholesale,3,184.41,97.57
3735,2024-05-06,Blender,Home,North America,Retail,2,150.66,98.15
3736,2025-02-23,Blender,Home,North America,Wholesale,3,164.89,94.91
3737,2023-07-24,Blender,Home,Europe,Retail,2,140.82,93.41
3738,2024-02-23,Phone,Electronics,Europe,Wholesale,2,572.19,324.28
3739,2023-08-30,Jacket,Clothing,Asia,Retail,3,202.0,107.38
3740,2025-09-02,Shoes,Clothing,North America,Online,2,113.84,55.08
3741,2023-01-26,Laptop,Electronics,North America,Retail,3,767.29,525.8
3742,2024-07-01,Bike,Sports,North America,Retail,4,528.98,284.2
3743,2023-02-20,Jacket,Clothing,Europe,Retail,3,199.71,108.02
3744,2024-01-01,Shoes,Clothing,Europe,Retail,4,109.12,65.97
3745,2024-11-02,Blender,Home,North America,Online,3,149.46,94.29
3746,2024-11-21,Shoes,Clothing,Europe,Wholesale,4,126.17,56.72
3747,2024-03-15,Bike,Sports,Asia,Online,3,539.96,314.51
3748,2024-12-05,Phone,Electronics,Europe,Online,3,653.72,362.87
3749,2023-11-18,Laptop,Electronics,North America,Online,3,804.93,488.54
3750,2023-06-17,Laptop,Electronics,North America,Retail,3,801.58,480.24
3751,2025-06-16,Laptop,Electronics,Europe,Online,4,812.74,473.58
3752,2023-04-26,Bike,Sports,Europe,Online,4,477.82,329.97
3753,2023-11-02,Laptop,Electronics,North America,Wholesale,1,770.19,469.57
3754,2025-10-27,Jacket,Clothing,Asia,Wholesale,1,209.61,105.77
3755,2025-01-04,Laptop,Electronics,North America,Wholesale,1,863.27,540.57
3756,2024-06-11,Blender,Home,Europe,Online,3,137.25,86.72
3757,2024-02-04,Blender,Home,Europe,Wholesale,1,147.47,91.7
3758,2024-06-27,Phone,Electronics,Europe,Wholesale,2,622.91,370.95
3759,2023-11-24,Bike,Sports,Europe,Online,4,528.63,294.77
3760,2025-05-18,Laptop,Electronics,Asia,Online,1,846.92,483.29
3761,2024-06-24,Bike,Sports,Asia,Online,4,478.97,292.16
3762,2025-02-10,Phone,Electronics,Asia,Wholesale,4,589.15,359.22
3763,2024-03-17,Watch,Accessories,Europe,Online,1,272.32,85.83
3764,2023-04-24,Shoes,Clothing,Europe,Online,4,114.92,61.52
3765,2024-05-25,Bike,Sports,Asia,Wholesale,4,515.21,297.5
3766,2024-01-27,Blender,Home,North America,Wholesale,3,156.94,98.61
3767,2025-11-28,Shoes,Clothing,North America,Wholesale,4,130.77,59.99
3768,2024-10-23,Phone,Electronics,North America,Wholesale,1,612.79,328.0
3769,2023-11-07,Shoes,Clothing,Asia,Retail,4,124.04,57.72
3770,2025-05-18,Phone,Electronics,Europe,Retail,2,598.54,378.38
3771,2023-03-28,Blender,Home,North America,Retail,3,144.65,95.48
3772,2024-05-12,Bike,Sports,Europe,Online,4,534.51,274.96
3773,2023-08-22,Watch,Accessories,Asia,Retail,1,269.64,82.23
3774,2023-07-08,Shoes,Clothing,North America,Wholesale,4,112.57,59.51
3775,2023-07-09,Phone,Electronics,Asia,Wholesale,2,649.4,376.95
3776,2023-08-25,Blender,Home,North America,Online,1,150.77,90.98
3777,2025-03-23,Laptop,Electronics,North America,Retail,3,817.22,525.9
3778,2024-12-18,Watch,Accessories,Asia,Online,2,244.22,74.1
3779,2024-11-01,Bike,Sports,North America,Wholesale,4,468.47,325.89
3780,2023-08-08,Jacket,Clothing,North America,Online,1,199.88,94.69
3781,2023-12-23,Blender,Home,Asia,Online,3,150.9,81.47
3782,2025-11-23,Blender,Home,Asia,Wholesale,2,158.09,85.36
3783,2024-07-24,Bike,Sports,Asia,Wholesale,3,489.14,299.25
3784,2024-10-26,Shoes,Clothing,Asia,Wholesale,1,113.64,64.54
3785,2024-11-04,Shoes,Clothing,Asia,Wholesale,3,118.24,58.97
3786,2024-06-18,Phone,Electronics,North America,Wholesale,2,634.18,383.34
3787,2024-08-04,Phone,Electronics,North America,Online,3,618.19,344.68
3788,2025-04-30,Bike,Sports,Asia,Retail,1,549.03,314.28
3789,2024-12-03,Watch,Accessories,Asia,Online,2,239.08,72.23
3790,2025-08-21,Blender,Home,Europe,Online,3,146.49,83.73
3791,2024-06-19,Watch,Accessories,North America,Wholesale,2,255.28,75.88
3792,2025-07-05,Watch,Accessories,Europe,Wholesale,4,270.86,76.88
3793,2023-08-16,Jacket,Clothing,North America,Online,1,197.61,102.31
3794,2025-04-23,Shoes,Clothing,Europe,Online,1,117.15,61.26
3795,2025-06-23,Bike,Sports,Europe,Wholesale,3,542.73,273.88
3796,2024-01-01,Blender,Home,Asia,Wholesale,1,150.97,82.55
3797,2023-03-18,Watch,Accessories,Asia,Retail,2,246.9,74.27
3798,2024-04-13,Shoes,Clothing,North America,Retail,4,122.57,59.67
3799,2023-06-26,Phone,Electronics,Asia,Retail,2,567.22,330.34
3800,2024-10-22,Laptop,Electronics,North America,Wholesale,2,857.84,533.72
3801,2024-06-19,Shoes,Clothing,Asia,Wholesale,3,124.02,64.96
3802,2024-08-29,Jacket,Clothing,North America,Online,3,213.75,95.87
3803,2024-09-14,Shoes,Clothing,North America,Online,4,131.77,59.37
3804,2025-10-17,Phone,Electronics,Asia,Wholesale,3,573.47,381.44
3805,2024-09-21,Bike,Sports,Asia,Online,1,519.93,277.71
3806,2025-06-23,Watch,Accessories,Asia,Retail,4,250.15,83.17
3807,2023-06-09,Blender,Home,North America,Wholesale,4,157.77,91.72
3808,2025-12-18,Watch,Accessories,Asia,Online,3,261.7,82.69
3809,2024-10-04,Laptop,Electronics,Europe,Online,3,782.11,506.38
3810,2024-05-17,Phone,Electronics,North America,Wholesale,3,644.8,354.8
3811,2023-04-20,Laptop,Electronics,North America,Online,2,720.66,544.09
3812,2025-06-04,Laptop,Electronics,Europe,Online,2,859.87,461.43
3813,2025-05-08,Blender,Home,Asia,Wholesale,1,144.71,98.81
3814,2024-02-14,Phone,Electronics,Asia,Online,2,580.01,323.84
3815,2025-06-10,Shoes,Clothing,Asia,Retail,4,108.16,58.06
3816,2024-01-19,Watch,Accessories,Europe,Online,4,228.09,79.52
3817,2023-10-27,Jacket,Clothing,North America,Wholesale,3,191.81,97.22
3818,2025-01-19,Phone,Electronics,North America,Wholesale,3,608.99,379.4
3819,2023-10-05,Shoes,Clothing,Europe,Wholesale,4,114.53,64.34
3820,2025-11-05,Jacket,Clothing,North America,Online,4,210.77,99.72
3821,2025-11-06,Phone,Electronics,Europe,Retail,3,625.11,344.53
3822,2024-06-11,Bike,Sports,Europe,Retail,1,520.64,295.02
3823,2024-04-28,Jacket,Clothing,Europe,Online,4,194.38,105.81
3824,2025-09-25,Bike,Sports,Europe,Retail,1,493.31,296.69
3825,2023-04-14,Jacket,Clothing,North America,Online,3,201.44,100.3
3826,2025-11-01,Phone,Electronics,Europe,Online,3,649.59,343.59
3827,2023-09-06,Shoes,Clothing,North America,Online,4,122.63,57.56
3828,2025-03-01,Shoes,Clothing,Europe,Wholesale,1,115.76,56.46
3829,2024-07-01,Phone,Electronics,Europe,Wholesale,4,621.2,321.38
3830,2023-01-17,Phone,Electronics,Europe,Wholesale,4,639.92,317.58
3831,2023-07-20,Watch,Accessories,North America,Online,2,264.07,79.32
3832,2024-04-30,Phone,Electronics,North America,Retail,1,575.46,347.42
3833,2024-08-06,Blender,Home,Europe,Retail,3,142.76,97.04
3834,2025-03-06,Laptop,Electronics,Europe,Retail,4,728.32,493.82
3835,2024-06-30,Shoes,Clothing,North America,Wholesale,3,112.81,58.13
3836,2025-05-28,Phone,Electronics,Europe,Retail,4,585.78,331.34
3837,2023-09-15,Bike,Sports,North America,Online,3,456.88,317.41
3838,2024-06-04,Watch,Accessories,North America,Online,2,239.48,78.93
3839,2023-11-16,Shoes,Clothing,Europe,Retail,4,125.1,61.75
3840,2024-11-14,Bike,Sports,North America,Online,1,452.91,301.28
3841,2025-04-27,Bike,Sports,North America,Wholesale,2,490.99,288.75
3842,2025-07-03,Shoes,Clothing,North America,Wholesale,4,112.11,65.95
3843,2024-04-07,Watch,Accessories,North America,Online,2,231.25,87.63
3844,2025-03-28,Jacket,Clothing,Europe,Online,2,189.84,101.64
3845,2023-01-21,Jacket,Clothing,Europe,Online,2,195.48,99.17
3846,2024-09-21,Blender,Home,Europe,Online,1,135.68,91.62
3847,2023-11-11,Shoes,Clothing,Europe,Online,3,108.08,62.73
3848,2023-01-07,Laptop,Electronics,North America,Wholesale,2,872.54,474.79
3849,2024-04-19,Jacket,Clothing,North America,Wholesale,4,207.34,92.03
3850,2024-01-02,Bike,Sports,Asia,Wholesale,2,464.92,305.52
3851,2023-09-10,Jacket,Clothing,North America,Retail,3,191.71,101.77
3852,2023-11-19,Blender,Home,North America,Online,4,150.62,93.31
3853,2024-07-06,Bike,Sports,North America,Wholesale,3,521.84,319.45
3854,2023-01-09,Phone,Electronics,Asia,Online,3,601.41,368.37
3855,2024-11-15,Laptop,Electronics,Asia,Online,1,797.33,524.21
3856,2023-10-03,Shoes,Clothing,North America,Wholesale,2,124.36,55.03
3857,2023-01-15,Shoes,Clothing,North America,Retail,2,113.59,64.41
3858,2025-09-12,Blender,Home,North America,Wholesale,1,155.23,84.52
3859,2023-05-08,Bike,Sports,Europe,Online,2,514.56,291.85
3860,2025-03-29,Phone,Electronics,North America,Retail,2,649.06,335.61
3861,2023-12-23,Jacket,Clothing,Europe,Wholesale,2,197.49,99.44
3862,2025-05-06,Phone,Electronics,North America,Retail,4,623.24,342.26
3863,2023-01-23,Jacket,Clothing,North America,Retail,3,217.97,108.87
3864,2024-02-07,Blender,Home,North America,Retail,3,150.1,94.64
3865,2023-05-20,Jacket,Clothing,North America,Wholesale,1,194.05,107.36
3866,2025-08-16,Phone,Electronics,Europe,Wholesale,1,546.19,323.34
3867,2023-04-05,Bike,Sports,Asia,Online,1,454.04,289.8
3868,2024-09-15,Bike,Sports,Europe,Retail,2,531.31,316.0
3869,2025-08-23,Shoes,Clothing,North America,Retail,1,111.33,59.84
3870,2023-04-15,Shoes,Clothing,North America,Wholesale,4,110.95,55.67
3871,2023-03-10,Bike,Sports,North America,Online,3,537.99,297.6
3872,2024-09-26,Jacket,Clothing,Asia,Retail,2,203.76,95.74
3873,2025-03-11,Phone,Electronics,North America,Online,1,586.91,332.14
3874,2025-06-18,Laptop,Electronics,Asia,Retail,4,806.99,477.5
3875,2025-05-26,Jacket,Clothing,North America,Online,2,213.21,100.91
3876,2024-03-05,Jacket,Clothing,North America,Wholesale,4,202.65,108.4
3877,2023-06-16,Watch,Accessories,Europe,Online,1,264.61,73.36
3878,2024-09-15,Bike,Sports,North America,Wholesale,3,494.85,301.86
3879,2025-07-29,Bike,Sports,Europe,Retail,1,479.75,302.51
3880,2023-08-22,Bike,Sports,Asia,Online,4,534.2,290.51
3881,2024-10-06,Watch,Accessories,Europe,Online,3,255.22,79.15
3882,2024-07-07,Blender,Home,Asia,Online,4,158.1,91.0
3883,2023-12-06,Jacket,Clothing,Asia,Online,2,198.1,90.73
3884,2024-09-29,Bike,Sports,Asia,Wholesale,1,509.89,315.82
3885,2023-07-17,Laptop,Electronics,Asia,Online,3,809.03,518.48
3886,2023-03-18,Laptop,Electronics,North America,Retail,4,723.24,504.28
3887,2025-07-24,Blender,Home,North America,Wholesale,2,139.86,91.38
3888,2025-09-22,Jacket,Clothing,Europe,Online,1,191.79,107.32
3889,2023-12-19,Watch,Accessories,Asia,Retail,4,256.91,74.19
3890,2024-10-17,Phone,Electronics,Asia,Wholesale,1,659.16,340.64
3891,2024-05-22,Blender,Home,Asia,Online,1,143.92,97.3
3892,2023-02-15,Phone,Electronics,Asia,Wholesale,1,622.67,324.33
3893,2023-04-09,Jacket,Clothing,Asia,Retail,2,184.14,108.06
3894,2023-09-29,Laptop,Electronics,North America,Online,1,845.18,543.39
3895,2025-01-10,Watch,Accessories,Asia,Online,2,243.72,74.16
3896,2024-02-01,Bike,Sports,North America,Online,4,467.83,324.47
3897,2025-05-19,Laptop,Electronics,Europe,Online,3,792.14,505.87
3898,2023-11-18,Jacket,Clothing,North America,Wholesale,1,209.83,91.69
3899,2023-04-10,Phone,Electronics,Europe,Online,1,569.99,372.16
3900,2024-07-13,Phone,Electronics,North America,Online,1,574.45,374.18
3901,2023-06-28,Shoes,Clothing,Europe,Wholesale,1,115.91,62.25
3902,2023-03-26,Bike,Sports,Europe,Wholesale,1,526.05,305.06
3903,2024-11-20,Blender,Home,North America,Wholesale,2,162.13,97.33
3904,2024-05-26,Phone,Electronics,Asia,Wholesale,1,654.83,361.66
3905,2024-07-10,Blender,Home,North America,Retail,2,146.42,90.28
3906,2025-03-22,Jacket,Clothing,North America,Online,2,210.42,109.02
3907,2023-07-15,Bike,Sports,Asia,Online,1,497.42,323.21
3908,2024-06-22,Laptop,Electronics,Asia,Retail,1,825.56,506.34
3909,2025-07-03,Phone,Electronics,Asia,Retail,3,628.72,340.55
3910,2023-03-21,Jacket,Clothing,Asia,Online,2,210.47,100.03
3911,2024-08-07,Blender,Home,Europe,Online,4,161.53,88.22
3912,2024-09-03,Jacket,Clothing,Europe,Online,3,189.82,94.88
3913,2025-05-26,Shoes,Clothing,North America,Wholesale,4,127.93,55.77
3914,2023-12-27,Watch,Accessories,Asia,Wholesale,2,269.27,81.89
3915,2025-09-05,Shoes,Clothing,Europe,Wholesale,3,120.18,55.26
3916,2025-04-27,Laptop,Electronics,Asia,Online,4,830.35,521.97
3917,2023-01-06,Blender,Home,Asia,Wholesale,4,155.9,85.26
3918,2024-11-04,Jacket,Clothing,Europe,Retail,4,196.21,90.77
3919,2024-03-09,Laptop,Electronics,Europe,Wholesale,3,834.77,451.9
3920,2025-09-21,Jacket,Clothing,North America,Wholesale,3,219.33,109.19
3921,2024-07-19,Watch,Accessories,Europe,Online,3,250.87,78.23
3922,2024-02-26,Bike,Sports,North America,Online,4,471.45,287.34
3923,2023-02-13,Laptop,Electronics,Europe,Retail,2,820.65,502.01
3924,2025-06-11,Laptop,Electronics,North America,Online,1,736.4,478.21
3925,2023-10-29,Watch,Accessories,Europe,Wholesale,2,247.75,84.46
3926,2024-04-01,Shoes,Clothing,Europe,Online,3,114.03,64.92
3927,2025-03-20,Jacket,Clothing,North America,Wholesale,2,190.36,108.41
3928,2025-03-19,Jacket,Clothing,Europe,Online,3,180.35,90.19
3929,2023-04-14,Jacket,Clothing,Europe,Online,2,206.77,99.86
3930,2025-10-01,Laptop,Electronics,Asia,Retail,4,739.74,488.55
3931,2025-08-21,Watch,Accessories,Europe,Retail,3,263.63,79.7
3932,2023-11-16,Blender,Home,North America,Retail,3,163.41,82.35
3933,2024-02-05,Jacket,Clothing,Europe,Retail,4,192.0,102.53
3934,2025-02-12,Blender,Home,Asia,Wholesale,4,156.4,90.44
3935,2025-12-23,Jacket,Clothing,Asia,Retail,1,195.84,101.77
3936,2024-02-03,Blender,Home,Asia,Retail,1,160.32,84.91
3937,2023-08-08,Watch,Accessories,Europe,Retail,2,250.41,75.26
3938,2024-02-20,Watch,Accessories,Asia,Wholesale,4,268.81,72.02
3939,2025-03-16,Jacket,Clothing,Asia,Wholesale,2,185.8,107.16
3940,2024-11-24,Laptop,Electronics,Asia,Wholesale,2,806.07,471.8
3941,2024-03-25,Watch,Accessories,Europe,Wholesale,1,252.55,87.36
3942,2023-05-21,Blender,Home,North America,Online,4,146.39,91.77
3943,2025-04-22,Jacket,Clothing,North America,Online,1,205.1,90.24
3944,2024-01-08,Phone,Electronics,North America,Retail,4,551.65,383.26
3945,2024-01-30,Bike,Sports,Asia,Retail,3,466.32,271.34
3946,2024-09-12,Blender,Home,Asia,Wholesale,2,140.83,84.6
3947,2025-08-12,Laptop,Electronics,Europe,Online,3,845.2,455.75
3948,2025-04-19,Jacket,Clothing,North America,Retail,2,203.35,91.32
3949,2024-09-08,Shoes,Clothing,Europe,Retail,4,113.78,62.84
3950,2023-10-20,Jacket,Clothing,Asia,Retail,3,180.26,93.01
3951,2023-11-23,Jacket,Clothing,Europe,Wholesale,3,211.94,104.32
3952,2023-03-24,Bike,Sports,Europe,Wholesale,4,534.65,290.31
3953,2025-03-21,Jacket,Clothing,Asia,Wholesale,1,218.6,95.32
3954,2025-07-20,Bike,Sports,Asia,Online,3,467.61,328.33
3955,2023-06-28,Phone,Electronics,North America,Retail,2,549.56,324.87
3956,2025-07-14,Phone,Electronics,Asia,Wholesale,3,593.99,365.11
3957,2024-09-14,Shoes,Clothing,Asia,Retail,1,124.87,65.14
3958,2023-06-26,Jacket,Clothing,North America,Retail,3,201.41,101.25
3959,2023-11-07,Bike,Sports,Asia,Retail,3,524.3,278.18
3960,2023-03-07,Blender,Home,Europe,Online,2,149.75,86.83
3961,2025-07-18,Laptop,Electronics,Europe,Online,1,775.63,491.22
3962,2024-11-22,Blender,Home,Europe,Wholesale,3,150.56,96.13
3963,2024-06-07,Shoes,Clothing,Asia,Retail,3,131.57,64.34
3964,2025-02-28,Laptop,Electronics,Asia,Retail,1,849.39,469.03
3965,2023-03-17,Jacket,Clothing,North America,Online,3,206.56,94.81
3966,2024-02-01,Blender,Home,North America,Wholesale,1,140.11,81.75
3967,2024-02-16,Laptop,Electronics,Europe,Retail,3,724.51,490.83
3968,2025-04-10,Jacket,Clothing,Asia,Wholesale,2,194.08,97.31
3969,2025-12-18,Bike,Sports,Europe,Retail,4,537.17,288.13
3970,2025-02-14,Laptop,Electronics,Europe,Retail,4,815.08,464.43
3971,2025-10-14,Laptop,Electronics,Asia,Wholesale,2,762.52,455.92
3972,2024-03-25,Jacket,Clothing,Europe,Online,2,198.64,100.68
3973,2025-01-12,Jacket,Clothing,North America,Wholesale,2,213.41,97.81
3974,2025-06-08,Shoes,Clothing,North America,Online,3,115.88,56.7
3975,2024-03-21,Jacket,Clothing,North America,Online,4,180.24,92.54
3976,2024-03-16,Watch,Accessories,Europe,Retail,2,262.58,84.66
3977,2024-04-26,Shoes,Clothing,Asia,Wholesale,1,129.04,58.73
3978,2023-05-05,Jacket,Clothing,Asia,Online,3,203.27,92.37
3979,2025-06-22,Bike,Sports,North America,Retail,2,459.05,291.16
3980,2025-05-03,Blender,Home,North America,Online,2,135.07,85.8
3981,2025-01-21,Shoes,Clothing,North America,Retail,2,122.55,64.15
3982,2024-01-11,Phone,Electronics,Europe,Wholesale,4,645.93,315.9
3983,2024-01-04,Shoes,Clothing,Asia,Online,1,115.92,56.28
3984,2025-10-12,Bike,Sports,Europe,Retail,4,478.07,289.39
3985,2023-11-27,Jacket,Clothing,North America,Online,1,211.99,92.41
3986,2025-06-19,Bike,Sports,Asia,Online,4,454.45,317.19
3987,2024-03-25,Shoes,Clothing,Europe,Online,2,122.71,63.05
3988,2024-01-09,Laptop,Electronics,Europe,Retail,1,873.67,484.35
3989,2024-10-01,Blender,Home,North America,Wholesale,4,154.73,95.69
3990,2025-12-30,Laptop,Electronics,Europe,Retail,1,872.99,512.5
3991,2023-06-10,Blender,Home,Europe,Wholesale,3,155.58,81.4
3992,2024-06-11,Watch,Accessories,Europe,Retail,4,264.62,77.32
3993,2023-06-13,Laptop,Electronics,Europe,Wholesale,2,852.72,549.81
3994,2024-06-05,Phone,Electronics,North America,Wholesale,4,621.77,380.64
3995,2024-07-13,Watch,Accessories,Asia,Online,1,245.33,73.0
3996,2023-10-07,Shoes,Clothing,Europe,Online,1,123.03,60.21
3997,2024-06-01,Jacket,Clothing,North America,Retail,2,206.98,95.89
3998,2024-03-05,Shoes,Clothing,Europe,Retail,1,114.81,64.98
3999,2023-12-10,Laptop,Electronics,Europe,Wholesale,2,744.96,536.95
4000,2024-07-04,Bike,Sports,North America,Online,4,506.53,303.11
4001,2025-01-08,Watch,Accessories,North America,Online,1,248.76,73.38
4002,2025-02-23,Bike,Sports,Asia,Online,3,502.31,324.79
4003,2024-05-03,Blender,Home,North America,Online,2,147.95,96.72
4004,2024-07-24,Laptop,Electronics,North America,Wholesale,4,830.2,545.14
4005,2025-05-26,Phone,Electronics,North America,Retail,2,577.29,332.01
4006,2024-01-25,Bike,Sports,North America,Wholesale,1,451.83,291.66
4007,2023-12-27,Jacket,Clothing,North America,Retail,1,201.71,105.81
4008,2025-06-17,Blender,Home,Asia,Retail,2,139.81,95.01
4009,2023-05-21,Bike,Sports,North America,Wholesale,1,461.48,322.18
4010,2023-03-07,Bike,Sports,Asia,Wholesale,2,509.64,325.06
4011,2025-09-30,Shoes,Clothing,Asia,Retail,4,115.46,56.28
4012,2024-03-28,Bike,Sports,Asia,Online,2,529.31,327.75
4013,2025-09-04,Blender,Home,Europe,Wholesale,3,141.98,88.09
4014,2025-01-27,Shoes,Clothing,Europe,Wholesale,1,111.0,62.56
4015,2023-12-11,Shoes,Clothing,North America,Online,2,130.16,57.53
4016,2023-09-30,Bike,Sports,North America,Wholesale,1,476.08,324.74
4017,2023-05-20,Phone,Electronics,Asia,Retail,2,581.35,367.37
4018,2023-11-30,Phone,Electronics,Europe,Retail,1,578.2,332.97
4019,2025-02-23,Jacket,Clothing,North America,Wholesale,1,185.56,101.19
4020,2025-04-16,Bike,Sports,North America,Wholesale,4,511.8,273.17
4021,2024-09-02,Bike,Sports,North America,Wholesale,3,482.25,313.76
4022,2025-11-19,Blender,Home,Asia,Retail,2,140.39,97.29
4023,2025-02-23,Blender,Home,North America,Wholesale,1,138.38,89.9
4024,2023-05-03,Jacket,Clothing,Asia,Wholesale,2,210.48,93.84
4025,2023-02-26,Watch,Accessories,Asia,Wholesale,2,249.11,75.18
4026,2023-12-07,Jacket,Clothing,Europe,Wholesale,1,218.87,92.94
4027,2023-09-08,Bike,Sports,North America,Wholesale,2,470.8,308.59
4028,2023-10-20,Phone,Electronics,Asia,Retail,4,559.14,327.33
4029,2023-06-10,Blender,Home,Asia,Retail,2,150.14,91.53
4030,2024-07-15,Shoes,Clothing,Asia,Retail,3,122.11,63.83
4031,2023-11-19,Laptop,Electronics,North America,Wholesale,4,850.86,504.38
4032,2023-08-28,Laptop,Electronics,North America,Wholesale,3,879.36,474.07
4033,2024-09-14,Blender,Home,North America,Wholesale,1,157.44,84.15
4034,2025-03-01,Bike,Sports,Europe,Retail,3,512.42,284.88
4035,2025-05-12,Phone,Electronics,Asia,Wholesale,2,618.24,318.74
4036,2024-07-25,Watch,Accessories,Europe,Retail,4,229.53,86.88
4037,2023-10-27,Phone,Electronics,North America,Wholesale,3,542.11,359.14
4038,2023-11-28,Bike,Sports,Europe,Online,3,510.34,273.39
4039,2023-06-27,Laptop,Electronics,Europe,Retail,4,825.0,478.35
4040,2023-02-28,Bike,Sports,Europe,Retail,2,520.33,311.7
4041,2023-06-03,Blender,Home,Europe,Retail,4,160.13,89.81
4042,2023-10-04,Watch,Accessories,North America,Retail,3,225.43,83.37
4043,2024-03-26,Watch,Accessories,Europe,Wholesale,3,269.83,86.6
4044,2023-11-24,Watch,Accessories,North America,Retail,3,234.7,85.55
4045,2023-06-02,Bike,Sports,Europe,Online,1,517.43,270.41
4046,2025-05-05,Phone,Electronics,Asia,Online,3,590.97,355.87
4047,2025-08-26,Laptop,Electronics,Europe,Online,2,748.58,512.31
4048,2023-09-12,Phone,Electronics,Europe,Retail,1,599.66,330.34
4049,2023-04-11,Phone,Electronics,Asia,Online,3,613.9,356.75
4050,2024-07-31,Bike,Sports,Europe,Wholesale,4,514.69,283.13
4051,2024-09-07,Watch,Accessories,Asia,Wholesale,2,241.0,84.61
4052,2023-11-08,Phone,Electronics,Europe,Retail,1,606.2,334.64
4053,2025-05-25,Laptop,Electronics,North America,Wholesale,4,749.56,534.17
4054,2023-04-24,Jacket,Clothing,North America,Wholesale,3,206.75,101.08
4055,2025-11-25,Laptop,Electronics,North America,Online,1,794.6,527.56
4056,2023-08-13,Bike,Sports,North America,Retail,1,501.04,280.08
4057,2024-07-26,Watch,Accessories,North America,Wholesale,1,233.89,87.97
4058,2025-02-10,Watch,Accessories,North America,Online,4,269.8,77.54
4059,2023-10-08,Phone,Electronics,North America,Retail,4,630.27,378.09
4060,2025-07-28,Shoes,Clothing,North America,Online,2,117.44,64.15
4061,2025-05-28,Blender,Home,Asia,Retail,4,143.58,89.88
4062,2025-07-04,Laptop,Electronics,North America,Retail,3,835.35,495.93
4063,2024-02-25,Watch,Accessories,North America,Online,1,239.44,84.58
4064,2024-06-14,Bike,Sports,North America,Wholesale,1,481.58,307.16
4065,2023-05-07,Jacket,Clothing,North America,Online,1,202.8,99.39
4066,2023-03-27,Bike,Sports,North America,Online,1,535.66,294.54
4067,2025-02-08,Bike,Sports,North America,Online,3,479.42,298.6
